app_id,name,release_year,release_date,review_score_desc,positive,total_reviews,positive_pct,steamspy_owners,price_overview,steam_url,header_img
1085660,Destiny 2,2019,2019-10-01,Very Positive,491548,613924,80.1,0,\N,https://store.steampowered.com/app/1085660/,https://cdn.akamai.steamstatic.com/steam/apps/1085660/header.jpg
700330,SCP: Secret Laboratory,2017,2017-12-29,Very Positive,184385,201389,91.6,0,\N,https://store.steampowered.com/app/700330/,https://cdn.akamai.steamstatic.com/steam/apps/700330/header.jpg
1240440,Halo Infinite,2021,2021-11-15,Mostly Positive,121734,173549,70.1,0,\N,https://store.steampowered.com/app/1240440/,https://cdn.akamai.steamstatic.com/steam/apps/1240440/header.jpg
1782210,Crab Game,2021,2021-10-29,Very Positive,138948,151393,91.8,0,\N,https://store.steampowered.com/app/1782210/,https://cdn.akamai.steamstatic.com/steam/apps/1782210/header.jpg
1151640,Horizon Zero Dawn™ Complete Edition,2020,2020-08-07,Very Positive,106736,121426,87.9,0,\N,https://store.steampowered.com/app/1151640/,https://cdn.akamai.steamstatic.com/steam/apps/1151640/header.jpg
301520,Robocraft,2017,2017-08-24,Mostly Positive,86432,118380,73.0,0,\N,https://store.steampowered.com/app/301520/,https://cdn.akamai.steamstatic.com/steam/apps/301520/header.jpg
677620,Splitgate,2019,2019-05-24,Very Positive,102215,111657,91.5,0,\N,https://store.steampowered.com/app/677620/,https://cdn.akamai.steamstatic.com/steam/apps/677620/header.jpg
218230,PlanetSide 2,2012,2012-11-20,Very Positive,58625,72386,81.0,0,\N,https://store.steampowered.com/app/218230/,https://cdn.akamai.steamstatic.com/steam/apps/218230/header.jpg
1286830,STAR WARS™: The Old Republic™,2020,2020-07-21,Very Positive,56758,63289,89.7,0,\N,https://store.steampowered.com/app/1286830/,https://cdn.akamai.steamstatic.com/steam/apps/1286830/header.jpg
273350,Evolve Stage 2,2015,2015-02-10,Mixed,33830,48386,69.9,0,\N,https://store.steampowered.com/app/273350/,https://cdn.akamai.steamstatic.com/steam/apps/273350/header.jpg
1928420,Farlight 84,2023,2023-09-21,Mostly Positive,37383,47792,78.2,0,\N,https://store.steampowered.com/app/1928420/,https://cdn.akamai.steamstatic.com/steam/apps/1928420/header.jpg
1973530,Limbus Company,2023,2023-02-26,Very Positive,33593,39384,85.3,0,\N,https://store.steampowered.com/app/1973530/,https://cdn.akamai.steamstatic.com/steam/apps/1973530/header.jpg
611500,Quake Champions,2022,2022-08-18,Mostly Positive,27917,37921,73.6,0,\N,https://store.steampowered.com/app/611500/,https://cdn.akamai.steamstatic.com/steam/apps/611500/header.jpg
8500,EVE Online,2010,2010-12-15,Mostly Positive,25722,34812,73.9,0,\N,https://store.steampowered.com/app/8500/,https://cdn.akamai.steamstatic.com/steam/apps/8500/header.jpg
204300,Awesomenauts - the 2D moba,2012,2012-08-01,Very Positive,22550,26650,84.6,0,\N,https://store.steampowered.com/app/204300/,https://cdn.akamai.steamstatic.com/steam/apps/204300/header.jpg
767560,War Robots,2018,2018-04-04,Mixed,14632,23964,61.1,0,\N,https://store.steampowered.com/app/767560/,https://cdn.akamai.steamstatic.com/steam/apps/767560/header.jpg
99900,Spiral Knights,2011,2011-06-14,Very Positive,19710,23450,84.1,0,\N,https://store.steampowered.com/app/99900/,https://cdn.akamai.steamstatic.com/steam/apps/99900/header.jpg
1869590,Omega Strikers,2023,2023-04-27,Very Positive,19494,22980,84.8,0,\N,https://store.steampowered.com/app/1869590/,https://cdn.akamai.steamstatic.com/steam/apps/1869590/header.jpg
563560,Alien Swarm: Reactive Drop,2017,2017-04-20,Very Positive,20793,21898,95.0,0,\N,https://store.steampowered.com/app/563560/,https://cdn.akamai.steamstatic.com/steam/apps/563560/header.jpg
977400,Cell to Singularity - Evolution Never Ends,2021,2021-11-03,Very Positive,19479,21623,90.1,0,\N,https://store.steampowered.com/app/977400/,https://cdn.akamai.steamstatic.com/steam/apps/977400/header.jpg
630,Alien Swarm,2010,2010-07-19,Very Positive,20019,21108,94.8,0,\N,https://store.steampowered.com/app/630/,https://cdn.akamai.steamstatic.com/steam/apps/630/header.jpg
9900,Star Trek Online,2012,2012-01-31,Mostly Positive,15420,19533,78.9,0,\N,https://store.steampowered.com/app/9900/,https://cdn.akamai.steamstatic.com/steam/apps/9900/header.jpg
1367080,MOBILE SUIT GUNDAM BATTLE OPERATION 2,2023,2023-05-30,Mostly Negative,4007,19011,21.1,0,\N,https://store.steampowered.com/app/1367080/,https://cdn.akamai.steamstatic.com/steam/apps/1367080/header.jpg
2012840,Portal with RTX,2022,2022-12-08,Mixed,10238,16971,60.3,0,\N,https://store.steampowered.com/app/2012840/,https://cdn.akamai.steamstatic.com/steam/apps/2012840/header.jpg
2641470,Spectre Divide,2024,2024-09-03,Mixed,10267,16446,62.4,0,\N,https://store.steampowered.com/app/2641470/,https://cdn.akamai.steamstatic.com/steam/apps/2641470/header.jpg
209870,Blacklight: Retribution,2012,2012-07-02,Mostly Positive,12486,16407,76.1,0,\N,https://store.steampowered.com/app/209870/,https://cdn.akamai.steamstatic.com/steam/apps/209870/header.jpg
212070,Star Conflict,2013,2013-02-27,Mostly Positive,10795,14659,73.6,0,\N,https://store.steampowered.com/app/212070/,https://cdn.akamai.steamstatic.com/steam/apps/212070/header.jpg
17480,Command & Conquer™ Red Alert™ 3,2009,2009-01-08,Very Positive,12124,14206,85.3,0,\N,https://store.steampowered.com/app/17480/,https://cdn.akamai.steamstatic.com/steam/apps/17480/header.jpg
8850,BioShock® 2,2010,2010-02-09,Very Positive,12569,14084,89.2,0,\N,https://store.steampowered.com/app/8850/,https://cdn.akamai.steamstatic.com/steam/apps/8850/header.jpg
39000,Moonbase Alpha,2010,2010-07-06,Very Positive,11579,12794,90.5,0,\N,https://store.steampowered.com/app/39000/,https://cdn.akamai.steamstatic.com/steam/apps/39000/header.jpg
311310,Naval Action,2019,2019-06-13,Mixed,7137,12520,57.0,0,\N,https://store.steampowered.com/app/311310/,https://cdn.akamai.steamstatic.com/steam/apps/311310/header.jpg
961200,Predecessor,2024,2024-08-20,Mostly Positive,9061,12393,73.1,0,\N,https://store.steampowered.com/app/961200/,https://cdn.akamai.steamstatic.com/steam/apps/961200/header.jpg
342200,MechWarrior Online™ Legends,2015,2015-12-10,Very Positive,9427,11759,80.2,0,\N,https://store.steampowered.com/app/342200/,https://cdn.akamai.steamstatic.com/steam/apps/342200/header.jpg
1201240,BLEACH Brave Souls,2020,2020-08-17,Very Positive,9747,11008,88.5,0,\N,https://store.steampowered.com/app/1201240/,https://cdn.akamai.steamstatic.com/steam/apps/1201240/header.jpg
206500,AirMech,2018,2018-03-30,Very Positive,8869,10539,84.2,0,\N,https://store.steampowered.com/app/206500/,https://cdn.akamai.steamstatic.com/steam/apps/206500/header.jpg
1830840,The Planet Crafter: Prologue,2021,2021-12-19,Overwhelmingly Positive,10078,10430,96.6,0,\N,https://store.steampowered.com/app/1830840/,https://cdn.akamai.steamstatic.com/steam/apps/1830840/header.jpg
2064650,Tower of Fantasy,2022,2022-10-19,Mostly Positive,7295,10314,70.7,0,\N,https://store.steampowered.com/app/2064650/,https://cdn.akamai.steamstatic.com/steam/apps/2064650/header.jpg
589870,Learn to Fly 3,2017,2017-05-12,Very Positive,9172,9705,94.5,0,\N,https://store.steampowered.com/app/589870/,https://cdn.akamai.steamstatic.com/steam/apps/589870/header.jpg
365300,Transmissions: Element 120,2016,2016-06-16,Very Positive,9162,9703,94.4,0,\N,https://store.steampowered.com/app/365300/,https://cdn.akamai.steamstatic.com/steam/apps/365300/header.jpg
1671200,Honkai Impact 3rd,2021,2021-10-21,Mostly Positive,6795,9365,72.6,0,\N,https://store.steampowered.com/app/1671200/,https://cdn.akamai.steamstatic.com/steam/apps/1671200/header.jpg
1368910,Super Mecha Champions,2021,2021-03-25,Mixed,5981,8744,68.4,0,\N,https://store.steampowered.com/app/1368910/,https://cdn.akamai.steamstatic.com/steam/apps/1368910/header.jpg
678800,SAS: Zombie Assault 4,2017,2017-10-16,Very Positive,7471,8659,86.3,0,\N,https://store.steampowered.com/app/678800/,https://cdn.akamai.steamstatic.com/steam/apps/678800/header.jpg
17080,Tribes: Ascend,2012,2012-06-27,Very Positive,6957,8601,80.9,0,\N,https://store.steampowered.com/app/17080/,https://cdn.akamai.steamstatic.com/steam/apps/17080/header.jpg
1475380,TheDawn,2020,2020-12-11,Very Positive,7998,8599,93.0,0,\N,https://store.steampowered.com/app/1475380/,https://cdn.akamai.steamstatic.com/steam/apps/1475380/header.jpg
24790,Command & Conquer 3 Tiberium Wars™,2009,2009-11-13,Very Positive,7081,7845,90.3,0,\N,https://store.steampowered.com/app/24790/,https://cdn.akamai.steamstatic.com/steam/apps/24790/header.jpg
22350,BRINK,2011,2011-05-09,Mixed,4903,7831,62.6,0,\N,https://store.steampowered.com/app/22350/,https://cdn.akamai.steamstatic.com/steam/apps/22350/header.jpg
20500,Red Faction Guerrilla Steam Edition,2009,2009-09-15,Very Positive,6835,7584,90.1,0,\N,https://store.steampowered.com/app/20500/,https://cdn.akamai.steamstatic.com/steam/apps/20500/header.jpg
1927780,Galaxy Life,2022,2022-08-31,Very Positive,6915,7581,91.2,0,\N,https://store.steampowered.com/app/1927780/,https://cdn.akamai.steamstatic.com/steam/apps/1927780/header.jpg
9050,DOOM 3,2007,2007-08-03,Very Positive,6666,7477,89.2,0,\N,https://store.steampowered.com/app/9050/,https://cdn.akamai.steamstatic.com/steam/apps/9050/header.jpg
408900,Unfortunate Spacemen,2020,2020-06-12,Very Positive,6437,7455,86.3,0,\N,https://store.steampowered.com/app/408900/,https://cdn.akamai.steamstatic.com/steam/apps/408900/header.jpg
1178030,Star Fetchers,2020,2020-01-17,Overwhelmingly Positive,6775,6969,97.2,0,\N,https://store.steampowered.com/app/1178030/,https://cdn.akamai.steamstatic.com/steam/apps/1178030/header.jpg
558100,Art of War: Red Tides,2016,2016-12-22,Mostly Positive,5424,6876,78.9,0,\N,https://store.steampowered.com/app/558100/,https://cdn.akamai.steamstatic.com/steam/apps/558100/header.jpg
237870,Planet Explorers,2016,2016-11-08,Mixed,4225,6788,62.2,0,\N,https://store.steampowered.com/app/237870/,https://cdn.akamai.steamstatic.com/steam/apps/237870/header.jpg
382490,Relic Hunters Zero: Remix,2015,2015-08-18,Very Positive,6331,6786,93.3,0,\N,https://store.steampowered.com/app/382490/,https://cdn.akamai.steamstatic.com/steam/apps/382490/header.jpg
1067310,Gravitas,2019,2019-08-23,Overwhelmingly Positive,6565,6696,98.0,0,\N,https://store.steampowered.com/app/1067310/,https://cdn.akamai.steamstatic.com/steam/apps/1067310/header.jpg
404410,Endless Sky,2015,2015-10-30,Very Positive,5909,6399,92.3,0,\N,https://store.steampowered.com/app/404410/,https://cdn.akamai.steamstatic.com/steam/apps/404410/header.jpg
562010,Tanki Online,2017,2017-03-02,Mixed,3888,6325,61.5,0,\N,https://store.steampowered.com/app/562010/,https://cdn.akamai.steamstatic.com/steam/apps/562010/header.jpg
2012510,Stormgate,2024,2024-07-30,Mixed,3120,6249,49.9,0,\N,https://store.steampowered.com/app/2012510/,https://cdn.akamai.steamstatic.com/steam/apps/2012510/header.jpg
1812820,Bitburner,2021,2021-12-10,Overwhelmingly Positive,5944,6249,95.1,0,\N,https://store.steampowered.com/app/1812820/,https://cdn.akamai.steamstatic.com/steam/apps/1812820/header.jpg
450390,The Lab,2016,2016-04-05,Overwhelmingly Positive,5865,6172,95.0,0,\N,https://store.steampowered.com/app/450390/,https://cdn.akamai.steamstatic.com/steam/apps/450390/header.jpg
2668080,Snowbreak: Containment Zone,2023,2023-12-24,Mostly Positive,4723,5905,80.0,0,\N,https://store.steampowered.com/app/2668080/,https://cdn.akamai.steamstatic.com/steam/apps/2668080/header.jpg
324810,TOXIKK™,2016,2016-09-10,Mostly Positive,4411,5712,77.2,0,\N,https://store.steampowered.com/app/324810/,https://cdn.akamai.steamstatic.com/steam/apps/324810/header.jpg
298900,Space Hulk: Deathwing,2016,2016-12-14,Mixed,3091,5696,54.3,0,\N,https://store.steampowered.com/app/298900/,https://cdn.akamai.steamstatic.com/steam/apps/298900/header.jpg
794600,LET IT DIE,2018,2018-09-26,Mostly Positive,4170,5598,74.5,0,\N,https://store.steampowered.com/app/794600/,https://cdn.akamai.steamstatic.com/steam/apps/794600/header.jpg
1282690,Crysis® 3,2020,2020-06-04,Very Positive,4664,5480,85.1,0,\N,https://store.steampowered.com/app/1282690/,https://cdn.akamai.steamstatic.com/steam/apps/1282690/header.jpg
402570,Atlas Reactor,2016,2016-10-04,Very Positive,4416,5299,83.3,0,\N,https://store.steampowered.com/app/402570/,https://cdn.akamai.steamstatic.com/steam/apps/402570/header.jpg
2229850,Command & Conquer Red Alert™ 2 and Yuri’s Revenge™,2024,2024-03-07,Very Positive,4761,5190,91.7,0,\N,https://store.steampowered.com/app/2229850/,https://cdn.akamai.steamstatic.com/steam/apps/2229850/header.jpg
376570,WildStar,2016,2016-06-09,Mostly Positive,3802,5088,74.7,0,\N,https://store.steampowered.com/app/376570/,https://cdn.akamai.steamstatic.com/steam/apps/376570/header.jpg
24800,Command & Conquer: Red Alert 3 - Uprising,2009,2009-10-06,Very Positive,4176,4964,84.1,0,\N,https://store.steampowered.com/app/24800/,https://cdn.akamai.steamstatic.com/steam/apps/24800/header.jpg
1641270,枝江往事,2021,2021-06-11,Overwhelmingly Positive,4745,4895,96.9,0,\N,https://store.steampowered.com/app/1641270/,https://cdn.akamai.steamstatic.com/steam/apps/1641270/header.jpg
339600,VEGA Conflict,2015,2015-12-14,Mixed,2838,4821,58.9,0,\N,https://store.steampowered.com/app/339600/,https://cdn.akamai.steamstatic.com/steam/apps/339600/header.jpg
225600,Blade Symphony,2014,2014-05-07,Mixed,3083,4688,65.8,0,\N,https://store.steampowered.com/app/225600/,https://cdn.akamai.steamstatic.com/steam/apps/225600/header.jpg
104200,BEEP,2011,2011-05-06,Very Positive,3930,4630,84.9,0,\N,https://store.steampowered.com/app/104200/,https://cdn.akamai.steamstatic.com/steam/apps/104200/header.jpg
1218250,We Went Back,2020,2020-04-03,Very Positive,3889,4554,85.4,0,\N,https://store.steampowered.com/app/1218250/,https://cdn.akamai.steamstatic.com/steam/apps/1218250/header.jpg
24810,Command & Conquer™ 3: Kane’s Wrath,2009,2009-11-13,Overwhelmingly Positive,4315,4541,95.0,0,\N,https://store.steampowered.com/app/24810/,https://cdn.akamai.steamstatic.com/steam/apps/24810/header.jpg
1089130,Quake II RTX,2019,2019-06-06,Very Positive,3902,4458,87.5,0,\N,https://store.steampowered.com/app/1089130/,https://cdn.akamai.steamstatic.com/steam/apps/1089130/header.jpg
2811830,Ocean World: Eden Crafters Prologue,2024,2024-06-24,Very Positive,3949,4304,91.8,0,\N,https://store.steampowered.com/app/2811830/,https://cdn.akamai.steamstatic.com/steam/apps/2811830/header.jpg
414530,Skyforge,2017,2017-04-13,Mixed,2564,4281,59.9,0,\N,https://store.steampowered.com/app/414530/,https://cdn.akamai.steamstatic.com/steam/apps/414530/header.jpg
1580970,Samorost 1,2021,2021-05-20,Overwhelmingly Positive,4062,4215,96.4,0,\N,https://store.steampowered.com/app/1580970/,https://cdn.akamai.steamstatic.com/steam/apps/1580970/header.jpg
1293860,The Riftbreaker: Prologue,2020,2020-08-05,Overwhelmingly Positive,3915,4096,95.6,0,\N,https://store.steampowered.com/app/1293860/,https://cdn.akamai.steamstatic.com/steam/apps/1293860/header.jpg
9880,Champions Online,2011,2011-06-14,Mostly Positive,2914,4084,71.4,0,\N,https://store.steampowered.com/app/9880/,https://cdn.akamai.steamstatic.com/steam/apps/9880/header.jpg
1973710,ヘブンバーンズレッド,2022,2022-08-10,Very Positive,3429,3953,86.7,0,\N,https://store.steampowered.com/app/1973710/,https://cdn.akamai.steamstatic.com/steam/apps/1973710/header.jpg
1402020,SCP: Labrat,2022,2022-12-24,Very Positive,3076,3721,82.7,0,\N,https://store.steampowered.com/app/1402020/,https://cdn.akamai.steamstatic.com/steam/apps/1402020/header.jpg
994910,Poker Master,2020,2020-09-23,Very Positive,3229,3687,87.6,0,\N,https://store.steampowered.com/app/994910/,https://cdn.akamai.steamstatic.com/steam/apps/994910/header.jpg
334920,Zero-K,2018,2018-04-27,Very Positive,3432,3661,93.7,0,\N,https://store.steampowered.com/app/334920/,https://cdn.akamai.steamstatic.com/steam/apps/334920/header.jpg
257730,Infinity Wars: Animated Trading Card Game,2014,2014-09-05,Mostly Positive,2671,3457,77.3,0,\N,https://store.steampowered.com/app/257730/,https://cdn.akamai.steamstatic.com/steam/apps/257730/header.jpg
15130,Beyond Good and Evil™,2008,2008-05-13,Very Positive,2925,3398,86.1,0,\N,https://store.steampowered.com/app/15130/,https://cdn.akamai.steamstatic.com/steam/apps/15130/header.jpg
937310,Infinitode 2 - Infinite Tower Defense,2021,2021-05-06,Very Positive,3064,3335,91.9,0,\N,https://store.steampowered.com/app/937310/,https://cdn.akamai.steamstatic.com/steam/apps/937310/header.jpg
1510460,Chicken Invaders Universe,2022,2022-12-15,Very Positive,3019,3308,91.3,0,\N,https://store.steampowered.com/app/1510460/,https://cdn.akamai.steamstatic.com/steam/apps/1510460/header.jpg
436180,Spacelords,2017,2017-09-22,Mixed,1709,3215,53.2,0,\N,https://store.steampowered.com/app/436180/,https://cdn.akamai.steamstatic.com/steam/apps/436180/header.jpg
1399720,Antimatter Dimensions,2022,2022-12-17,Very Positive,2878,3114,92.4,0,\N,https://store.steampowered.com/app/1399720/,https://cdn.akamai.steamstatic.com/steam/apps/1399720/header.jpg
457550,Bigscreen Beta,2016,2016-04-28,Very Positive,2620,3081,85.0,0,\N,https://store.steampowered.com/app/457550/,https://cdn.akamai.steamstatic.com/steam/apps/457550/header.jpg
667870,MINDNIGHT,2017,2017-08-04,Very Positive,2539,2991,84.9,0,\N,https://store.steampowered.com/app/667870/,https://cdn.akamai.steamstatic.com/steam/apps/667870/header.jpg
1052070,Burning Daylight,2019,2019-04-19,Very Positive,2638,2977,88.6,0,\N,https://store.steampowered.com/app/1052070/,https://cdn.akamai.steamstatic.com/steam/apps/1052070/header.jpg
1175140,Vecter,2020,2020-10-14,Overwhelmingly Positive,2789,2922,95.4,0,\N,https://store.steampowered.com/app/1175140/,https://cdn.akamai.steamstatic.com/steam/apps/1175140/header.jpg
45750,Lost Planet® 2,2010,2010-10-15,Mixed,1919,2837,67.6,0,\N,https://store.steampowered.com/app/45750/,https://cdn.akamai.steamstatic.com/steam/apps/45750/header.jpg
313730,Sunrider: Mask of Arcadius,2014,2014-07-09,Very Positive,2570,2777,92.5,0,\N,https://store.steampowered.com/app/313730/,https://cdn.akamai.steamstatic.com/steam/apps/313730/header.jpg
1792010,The Timeless Child - Prologue,2021,2021-12-10,Mostly Positive,2076,2718,76.4,0,\N,https://store.steampowered.com/app/1792010/,https://cdn.akamai.steamstatic.com/steam/apps/1792010/header.jpg
449140,Istrolid,2016,2016-05-06,Very Positive,2307,2638,87.5,0,\N,https://store.steampowered.com/app/449140/,https://cdn.akamai.steamstatic.com/steam/apps/449140/header.jpg
1057850,Neon Boost,2019,2019-05-20,Very Positive,2273,2515,90.4,0,\N,https://store.steampowered.com/app/1057850/,https://cdn.akamai.steamstatic.com/steam/apps/1057850/header.jpg
378760,Pixel Starships,2023,2023-05-23,Mostly Positive,1840,2507,73.4,0,\N,https://store.steampowered.com/app/378760/,https://cdn.akamai.steamstatic.com/steam/apps/378760/header.jpg
755800,Hades' Star,2019,2019-02-27,Mostly Positive,1807,2492,72.5,0,\N,https://store.steampowered.com/app/755800/,https://cdn.akamai.steamstatic.com/steam/apps/755800/header.jpg
2167960,买个可乐饼吧！ - Buy a Croquette!,2024,2024-04-27,Overwhelmingly Positive,2461,2482,99.2,0,\N,https://store.steampowered.com/app/2167960/,https://cdn.akamai.steamstatic.com/steam/apps/2167960/header.jpg
308600,Gene Shift Auto,2017,2017-05-23,Very Positive,1983,2389,83.0,0,\N,https://store.steampowered.com/app/308600/,https://cdn.akamai.steamstatic.com/steam/apps/308600/header.jpg
1948430,Planet S,2023,2023-10-28,Very Positive,2153,2353,91.5,0,\N,https://store.steampowered.com/app/1948430/,https://cdn.akamai.steamstatic.com/steam/apps/1948430/header.jpg
31290,Back to the Future: The Game,2010,2010-12-23,Very Positive,2042,2312,88.3,0,\N,https://store.steampowered.com/app/31290/,https://cdn.akamai.steamstatic.com/steam/apps/31290/header.jpg
984110,SYNTHETIK: Arena,2019,2019-01-21,Very Positive,2075,2297,90.3,0,\N,https://store.steampowered.com/app/984110/,https://cdn.akamai.steamstatic.com/steam/apps/984110/header.jpg
1555710,OMFG: One Million Fatal Guns,2021,2021-03-11,Overwhelmingly Positive,2174,2287,95.1,0,\N,https://store.steampowered.com/app/1555710/,https://cdn.akamai.steamstatic.com/steam/apps/1555710/header.jpg
1073390,Aircar,2019,2019-08-09,Very Positive,2163,2285,94.7,0,\N,https://store.steampowered.com/app/1073390/,https://cdn.akamai.steamstatic.com/steam/apps/1073390/header.jpg
705040,HAWKEN REBORN,2023,2023-05-17,Mostly Negative,645,2278,28.3,0,\N,https://store.steampowered.com/app/705040/,https://cdn.akamai.steamstatic.com/steam/apps/705040/header.jpg
2484110,FINAL FANTASY VII EVER CRISIS,2023,2023-12-06,Mixed,1247,2178,57.3,0,\N,https://store.steampowered.com/app/2484110/,https://cdn.akamai.steamstatic.com/steam/apps/2484110/header.jpg
2963870,Metal Slug: Awakening,2024,2024-07-19,Mixed,1281,2059,62.2,0,\N,https://store.steampowered.com/app/2963870/,https://cdn.akamai.steamstatic.com/steam/apps/2963870/header.jpg
708720,Gridiron,2020,2020-07-23,Mostly Positive,1607,2030,79.2,0,\N,https://store.steampowered.com/app/708720/,https://cdn.akamai.steamstatic.com/steam/apps/708720/header.jpg
242570,Space Hulk,2013,2013-08-15,Mostly Positive,1432,2022,70.8,0,\N,https://store.steampowered.com/app/242570/,https://cdn.akamai.steamstatic.com/steam/apps/242570/header.jpg
1377150,Operation: Tango - Friend Pass,2020,2020-08-28,Very Positive,1708,1984,86.1,0,\N,https://store.steampowered.com/app/1377150/,https://cdn.akamai.steamstatic.com/steam/apps/1377150/header.jpg
804270,Chex Quest HD,2020,2020-05-18,Very Positive,1586,1981,80.1,0,\N,https://store.steampowered.com/app/804270/,https://cdn.akamai.steamstatic.com/steam/apps/804270/header.jpg
438140,Star Realms,2016,2016-03-08,Very Positive,1695,1962,86.4,0,\N,https://store.steampowered.com/app/438140/,https://cdn.akamai.steamstatic.com/steam/apps/438140/header.jpg
987350,PlanetSide Arena,2019,2019-09-19,Mixed,856,1890,45.3,0,\N,https://store.steampowered.com/app/987350/,https://cdn.akamai.steamstatic.com/steam/apps/987350/header.jpg
2487070,Anonymous Hacker Simulator: Prologue,2023,2023-08-28,Very Positive,1713,1878,91.2,0,\N,https://store.steampowered.com/app/2487070/,https://cdn.akamai.steamstatic.com/steam/apps/2487070/header.jpg
415270,Star Crusade CCG,2016,2016-09-07,Very Positive,1502,1874,80.1,0,\N,https://store.steampowered.com/app/415270/,https://cdn.akamai.steamstatic.com/steam/apps/415270/header.jpg
1680550,Impact Point,2022,2022-07-20,Very Positive,1673,1852,90.3,0,\N,https://store.steampowered.com/app/1680550/,https://cdn.akamai.steamstatic.com/steam/apps/1680550/header.jpg
2471100,Unnamed Space Idle,2023,2023-07-27,Very Positive,1704,1842,92.5,0,\N,https://store.steampowered.com/app/2471100/,https://cdn.akamai.steamstatic.com/steam/apps/2471100/header.jpg
579950,Marvel's Guardians of the Galaxy: The Telltale Series,2017,2017-04-18,Very Positive,1582,1821,86.9,0,\N,https://store.steampowered.com/app/579950/,https://cdn.akamai.steamstatic.com/steam/apps/579950/header.jpg
2433730,Unsorted Horror,2023,2023-08-01,Overwhelmingly Positive,1763,1808,97.5,0,\N,https://store.steampowered.com/app/2433730/,https://cdn.akamai.steamstatic.com/steam/apps/2433730/header.jpg
1109460,There is No GreenDam,2019,2019-11-11,Overwhelmingly Positive,1703,1781,95.6,0,\N,https://store.steampowered.com/app/1109460/,https://cdn.akamai.steamstatic.com/steam/apps/1109460/header.jpg
298520,Orbital Gear,2014,2014-08-07,Very Positive,1477,1778,83.1,0,\N,https://store.steampowered.com/app/298520/,https://cdn.akamai.steamstatic.com/steam/apps/298520/header.jpg
1252600,ANOTHER EDEN,2021,2021-03-30,Mixed,1221,1769,69.0,0,\N,https://store.steampowered.com/app/1252600/,https://cdn.akamai.steamstatic.com/steam/apps/1252600/header.jpg
532840,CAYNE,2017,2017-01-24,Very Positive,1421,1765,80.5,0,\N,https://store.steampowered.com/app/532840/,https://cdn.akamai.steamstatic.com/steam/apps/532840/header.jpg
466170,Idling to Rule the Gods,2016,2016-05-27,Very Positive,1517,1761,86.1,0,\N,https://store.steampowered.com/app/466170/,https://cdn.akamai.steamstatic.com/steam/apps/466170/header.jpg
562590,Galactic Junk League,2017,2017-07-26,Mixed,1216,1752,69.4,0,\N,https://store.steampowered.com/app/562590/,https://cdn.akamai.steamstatic.com/steam/apps/562590/header.jpg
361630,404Sight,2015,2015-04-16,Very Positive,1457,1715,85.0,0,\N,https://store.steampowered.com/app/361630/,https://cdn.akamai.steamstatic.com/steam/apps/361630/header.jpg
2371630,Sword Art Online: Integral Factor,2023,2023-08-21,Mixed,1068,1710,62.5,0,\N,https://store.steampowered.com/app/2371630/,https://cdn.akamai.steamstatic.com/steam/apps/2371630/header.jpg
17020,Global Agenda: Free Agent,2011,2011-06-14,Very Positive,1409,1672,84.3,0,\N,https://store.steampowered.com/app/17020/,https://cdn.akamai.steamstatic.com/steam/apps/17020/header.jpg
1772820,Mushy,2022,2022-02-15,Very Positive,1419,1640,86.5,0,\N,https://store.steampowered.com/app/1772820/,https://cdn.akamai.steamstatic.com/steam/apps/1772820/header.jpg
1827980,Idle Spiral,2022,2022-04-30,Very Positive,1337,1639,81.6,0,\N,https://store.steampowered.com/app/1827980/,https://cdn.akamai.steamstatic.com/steam/apps/1827980/header.jpg
1800730,I MAED A GAM3 W1TH Z0MB1ES 1N IT!!!1,2021,2021-11-11,Overwhelmingly Positive,1534,1564,98.1,0,\N,https://store.steampowered.com/app/1800730/,https://cdn.akamai.steamstatic.com/steam/apps/1800730/header.jpg
298180,The Desolate Hope,2014,2014-05-05,Very Positive,1426,1555,91.7,0,\N,https://store.steampowered.com/app/298180/,https://cdn.akamai.steamstatic.com/steam/apps/298180/header.jpg
999860,Enemy On Board,2020,2020-05-08,Mostly Positive,1112,1552,71.6,0,\N,https://store.steampowered.com/app/999860/,https://cdn.akamai.steamstatic.com/steam/apps/999860/header.jpg
1310520,Occupy Mars: Prologue (2020),2020,2020-08-20,Mostly Positive,1211,1548,78.2,0,\N,https://store.steampowered.com/app/1310520/,https://cdn.akamai.steamstatic.com/steam/apps/1310520/header.jpg
1376070,Rushdown Revolt,2020,2020-09-10,Mostly Positive,1199,1520,78.9,0,\N,https://store.steampowered.com/app/1376070/,https://cdn.akamai.steamstatic.com/steam/apps/1376070/header.jpg
107600,Waves,2011,2011-11-16,Overwhelmingly Positive,1409,1479,95.3,0,\N,https://store.steampowered.com/app/107600/,https://cdn.akamai.steamstatic.com/steam/apps/107600/header.jpg
466940,The Sandbox Evolution - Craft a 2D Pixel Universe!,2016,2016-11-15,Mixed,629,1476,42.6,0,\N,https://store.steampowered.com/app/466940/,https://cdn.akamai.steamstatic.com/steam/apps/466940/header.jpg
345330,Eden Rising,2019,2019-05-17,Mixed,928,1437,64.6,0,\N,https://store.steampowered.com/app/345330/,https://cdn.akamai.steamstatic.com/steam/apps/345330/header.jpg
366440,Savage Resurrection,2016,2016-08-18,Mixed,810,1428,56.7,0,\N,https://store.steampowered.com/app/366440/,https://cdn.akamai.steamstatic.com/steam/apps/366440/header.jpg
