tconst,title,year,runtime_min,genres,imdb_rating,num_votes,imdb_url
tt0433035,Real Steel,2011,127,"Action,Drama,Sci-Fi",7.1,383202,https://www.imdb.com/title/tt0433035/
tt1650062,Super 8,2011,112,"Action,Sci-Fi,Thriller",7.0,382398,https://www.imdb.com/title/tt1650062/
tt0884328,The Mist,2007,126,"Horror,Sci-Fi,Thriller",7.1,378296,https://www.imdb.com/title/tt0884328/
tt0163025,Jurassic Park III,2001,92,"Action,Adventure,Sci-Fi",6.0,374220,https://www.imdb.com/title/tt0163025/
tt0463854,28 Weeks Later,2007,100,"Horror,Sci-Fi",6.8,366783,https://www.imdb.com/title/tt0463854/
tt0238380,Equilibrium,2002,107,"Action,Drama,Sci-Fi",7.3,363960,https://www.imdb.com/title/tt0238380/
tt0103644,Alien³,1992,114,"Action,Horror,Sci-Fi",6.4,354568,https://www.imdb.com/title/tt0103644/
tt0119177,Gattaca,1997,106,"Drama,Sci-Fi,Thriller",7.7,349498,https://www.imdb.com/title/tt0119177/
tt0120201,Starship Troopers,1997,129,"Action,Adventure,Sci-Fi",7.3,348758,https://www.imdb.com/title/tt0120201/
tt2316204,Alien: Covenant,2017,122,"Horror,Sci-Fi,Thriller",6.4,347630,https://www.imdb.com/title/tt2316204/
tt0453467,Deja Vu,2006,126,"Action,Crime,Sci-Fi",7.1,347302,https://www.imdb.com/title/tt0453467/
tt0399201,The Island,2005,136,"Action,Sci-Fi,Thriller",6.8,343608,https://www.imdb.com/title/tt0399201/
tt0212720,A.I. Artificial Intelligence,2001,146,"Adventure,Drama,Sci-Fi",7.2,341611,https://www.imdb.com/title/tt0212720/
tt0489099,Jumper,2008,88,"Action,Adventure,Sci-Fi",6.1,339068,https://www.imdb.com/title/tt0489099/
tt2397535,Predestination,2014,97,"Action,Drama,Sci-Fi",7.4,337898,https://www.imdb.com/title/tt2397535/
tt3464902,The Lobster,2015,119,"Drama,Romance,Sci-Fi",7.1,336616,https://www.imdb.com/title/tt3464902/
tt0120611,Blade,1998,120,"Action,Horror,Sci-Fi",7.1,333725,https://www.imdb.com/title/tt0120611/
tt8228288,The Platform,2019,94,"Horror,Mystery,Sci-Fi",7.0,328052,https://www.imdb.com/title/tt8228288/
tt8332922,A Quiet Place Part II,2020,97,"Drama,Horror,Sci-Fi",7.2,326996,https://www.imdb.com/title/tt8332922/
tt0437086,Alita: Battle Angel,2019,122,"Action,Adventure,Sci-Fi",7.3,326006,https://www.imdb.com/title/tt0437086/
tt12037194,Furiosa: A Mad Max Saga,2024,148,"Action,Adventure,Sci-Fi",7.4,325119,https://www.imdb.com/title/tt12037194/
tt10954984,Nope,2022,130,"Horror,Mystery,Sci-Fi",6.8,321019,https://www.imdb.com/title/tt10954984/
tt0379786,Serenity,2005,119,"Action,Adventure,Sci-Fi",7.8,316687,https://www.imdb.com/title/tt0379786/
tt0118884,Contact,1997,150,"Drama,Mystery,Sci-Fi",7.5,316004,https://www.imdb.com/title/tt0118884/
tt1213663,The World's End,2013,109,"Action,Comedy,Sci-Fi",6.9,314330,https://www.imdb.com/title/tt1213663/
tt1343727,Dredd,2012,95,"Action,Crime,Sci-Fi",7.1,313921,https://www.imdb.com/title/tt1343727/
tt0120804,Resident Evil,2002,100,"Action,Horror,Sci-Fi",6.6,313210,https://www.imdb.com/title/tt0120804/
tt4046784,Maze Runner: The Scorch Trials,2015,131,"Action,Adventure,Sci-Fi",6.3,311054,https://www.imdb.com/title/tt4046784/
tt0093870,RoboCop,1987,102,"Action,Crime,Sci-Fi",7.6,310860,https://www.imdb.com/title/tt0093870/
tt1133985,Green Lantern,2011,114,"Action,Adventure,Sci-Fi",5.5,310330,https://www.imdb.com/title/tt1133985/
tt1340138,Terminator Genisys,2015,126,"Action,Adventure,Sci-Fi",6.3,309092,https://www.imdb.com/title/tt1340138/
tt10838180,The Matrix Resurrections,2021,148,"Action,Sci-Fi",5.6,305358,https://www.imdb.com/title/tt10838180/
tt0348150,Superman Returns,2006,154,"Action,Adventure,Sci-Fi",6.1,304268,https://www.imdb.com/title/tt0348150/
tt0401729,John Carter,2012,132,"Action,Adventure,Sci-Fi",6.6,300526,https://www.imdb.com/title/tt0401729/
tt0286716,Hulk,2003,138,"Action,Sci-Fi",5.7,293843,https://www.imdb.com/title/tt0286716/
tt0118583,Alien: Resurrection,1997,109,"Action,Horror,Sci-Fi",6.2,293605,https://www.imdb.com/title/tt0118583/
tt18412256,Alien: Romulus,2024,119,"Horror,Sci-Fi,Thriller",7.1,292660,https://www.imdb.com/title/tt18412256/
tt0448134,Sunshine,2007,107,"Sci-Fi,Thriller",7.2,289434,https://www.imdb.com/title/tt0448134/
tt1092026,Paul,2011,104,"Adventure,Comedy,Sci-Fi",6.9,284258,https://www.imdb.com/title/tt1092026/
tt0118688,Batman & Robin,1997,125,"Action,Sci-Fi",3.8,284106,https://www.imdb.com/title/tt0118688/
tt10676052,The Fantastic Four: First Steps,2025,115,"Action,Adventure,Sci-Fi",6.8,280558,https://www.imdb.com/title/tt10676052/
tt1706593,Chronicle,2012,84,"Drama,Sci-Fi,Thriller",7.0,279176,https://www.imdb.com/title/tt1706593/
tt5442430,Life,2017,104,"Horror,Sci-Fi,Thriller",6.6,279002,https://www.imdb.com/title/tt5442430/
tt1386703,Total Recall,2012,118,"Action,Adventure,Sci-Fi",6.2,277222,https://www.imdb.com/title/tt1386703/
tt2660888,Star Trek Beyond,2016,122,"Action,Adventure,Sci-Fi",7.0,271205,https://www.imdb.com/title/tt2660888/
tt1440129,Battleship,2012,131,"Action,Adventure,Sci-Fi",5.8,271076,https://www.imdb.com/title/tt1440129/
tt5034838,Godzilla vs. Kong,2021,113,"Action,Sci-Fi,Thriller",6.3,269668,https://www.imdb.com/title/tt5034838/
tt1731141,Ender's Game,2013,114,"Action,Adventure,Sci-Fi",6.6,265987,https://www.imdb.com/title/tt1731141/
tt0134847,Pitch Black,2000,109,"Horror,Sci-Fi,Thriller",7.0,265350,https://www.imdb.com/title/tt0134847/
tt1424381,Predators,2010,107,"Action,Adventure,Sci-Fi",6.4,263985,https://www.imdb.com/title/tt1424381/
tt0448011,Knowing,2009,121,"Mystery,Sci-Fi,Thriller",6.2,263371,https://www.imdb.com/title/tt0448011/
tt0123755,Cube,1997,90,"Horror,Mystery,Sci-Fi",7.1,263082,https://www.imdb.com/title/tt0123755/
tt2184339,The Purge,2013,85,"Horror,Sci-Fi,Thriller",5.8,262507,https://www.imdb.com/title/tt2184339/
tt0116996,Mars Attacks!,1996,106,"Comedy,Sci-Fi",6.4,260111,https://www.imdb.com/title/tt0116996/
tt0187738,Blade II,2002,117,"Action,Horror,Sci-Fi",6.7,254213,https://www.imdb.com/title/tt0187738/
tt1464540,I Am Number Four,2011,111,"Action,Adventure,Sci-Fi",6.1,253690,https://www.imdb.com/title/tt1464540/
tt0296572,The Chronicles of Riddick,2004,119,"Action,Adventure,Sci-Fi",6.6,252945,https://www.imdb.com/title/tt0296572/
tt1234721,RoboCop,2014,117,"Action,Crime,Sci-Fi",6.1,249966,https://www.imdb.com/title/tt1234721/
tt8041270,Jurassic World: Dominion,2022,147,"Action,Adventure,Sci-Fi",5.6,249544,https://www.imdb.com/title/tt8041270/
tt2209764,Transcendence,2014,119,"Drama,Sci-Fi,Thriller",6.2,248104,https://www.imdb.com/title/tt2209764/
tt0409847,Cowboys & Aliens,2011,119,"Action,Drama,Sci-Fi",6.0,243152,https://www.imdb.com/title/tt0409847/
tt0133152,Planet of the Apes,2001,120,"Action,Adventure,Sci-Fi",5.7,242744,https://www.imdb.com/title/tt0133152/
tt6499752,Upgrade,2018,100,"Action,Sci-Fi,Thriller",7.5,236733,https://www.imdb.com/title/tt6499752/
tt1462764,Indiana Jones and the Dial of Destiny,2023,154,"Action,Adventure,Sci-Fi",6.5,235562,https://www.imdb.com/title/tt1462764/
tt6565702,X-Men: Dark Phoenix,2019,113,"Action,Adventure,Sci-Fi",5.7,230729,https://www.imdb.com/title/tt6565702/
tt0452608,Death Race,2008,105,"Action,Sci-Fi,Thriller",6.4,229333,https://www.imdb.com/title/tt0452608/
tt0094012,Spaceballs,1987,96,"Adventure,Comedy,Sci-Fi",7.1,228061,https://www.imdb.com/title/tt0094012/
